Category,Name,Offset,NameByCN,NameByEN,NameByVI
PLC/上料轴1_Pos,上料轴1_Pos_1,24000,,,
PLC/上料轴1_Pos,上料轴1_Pos_2,24002,,,
PLC/上料轴1_Pos,上料轴1_Pos_3,24004,,,
PLC/上料轴1_Pos,上料轴1_Pos_4,24006,,,
PLC/上料轴1_Pos,上料轴1_Pos_5,24008,,,
PLC/上料轴1_Pos,上料轴1_Pos_6,24010,,,
PLC/上料轴1_Pos,上料轴1_Pos_7,24012,,,
PLC/上料轴1_Pos,上料轴1_Pos_8,24014,,,
PLC/上料轴1_Pos,上料轴1_Pos_9,24016,,,
PLC/上料轴1_Pos,上料轴1_Pos_10,24018,,,
PLC/上料轴1_Pos,上料轴1_Pos_11,24020,,,
PLC/上料轴1_Pos,上料轴1_Pos_12,24022,,,
PLC/上料轴1_Pos,上料轴1_Pos_13,24024,,,
PLC/上料轴1_Pos,上料轴1_Pos_14,24026,,,
PLC/上料轴1_Pos,上料轴1_Pos_15,24028,,,
PLC/上料轴1_Pos,上料轴1_Pos_16,24030,,,
PLC/上料轴1_Pos,上料轴1_Pos_17,24032,,,
PLC/上料轴1_Pos,上料轴1_Pos_18,24034,,,
PLC/上料轴1_Pos,上料轴1_Pos_19,24036,,,
PLC/上料轴1_Pos,上料轴1_Pos_20,24038,,,
PLC/上料轴1_Pos,上料轴1_Pos_21,24040,,,
PLC/上料轴1_Pos,上料轴1_Pos_22,24042,,,
PLC/上料轴1_Pos,上料轴1_Pos_23,24044,,,
PLC/上料轴1_Pos,上料轴1_Pos_24,24046,,,
PLC/上料轴1_Pos,上料轴1_Pos_25,24048,,,
PLC/上料轴1_Pos,上料轴1_Pos_26,24050,,,
PLC/上料轴1_Pos,上料轴1_Pos_27,24052,,,
PLC/上料轴1_Pos,上料轴1_Pos_28,24054,,,
PLC/上料轴1_Pos,上料轴1_Pos_29,24056,,,
PLC/上料轴1_Pos,上料轴1_Pos_30,24058,,,
PLC/上料轴1_Pos,上料轴1_Pos_31,24060,,,
PLC/上料轴1_Pos,上料轴1_Pos_32,24062,,,
PLC/上料轴1_Pos,上料轴1_Pos_33,24064,,,
PLC/上料轴1_Pos,上料轴1_Pos_34,24066,,,
PLC/上料轴1_Pos,上料轴1_Pos_35,24068,,,
PLC/上料轴1_Pos,上料轴1_Pos_36,24070,,,
PLC/上料轴1_Pos,上料轴1_Pos_37,24072,,,
PLC/上料轴1_Pos,上料轴1_Pos_38,24074,,,
PLC/上料轴1_Pos,上料轴1_Pos_39,24076,,,
PLC/上料轴1_Pos,上料轴1_Pos_40,24078,,,
PLC/上料轴1_Pos,上料轴1_Pos_41,24080,,,

PLC/上料轴1_Vel,上料轴1_Vel_1,24100,,,
PLC/上料轴1_Vel,上料轴1_Vel_2,24102,,,
PLC/上料轴1_Vel,上料轴1_Vel_3,24104,,,
PLC/上料轴1_Vel,上料轴1_Vel_4,24106,,,
PLC/上料轴1_Vel,上料轴1_Vel_5,24108,,,
PLC/上料轴1_Vel,上料轴1_Vel_6,24110,,,
PLC/上料轴1_Vel,上料轴1_Vel_7,24112,,,
PLC/上料轴1_Vel,上料轴1_Vel_8,24114,,,
PLC/上料轴1_Vel,上料轴1_Vel_9,24116,,,
PLC/上料轴1_Vel,上料轴1_Vel_10,24118,,,
PLC/上料轴1_Vel,上料轴1_Vel_11,24120,,,
PLC/上料轴1_Vel,上料轴1_Vel_12,24122,,,
PLC/上料轴1_Vel,上料轴1_Vel_13,24124,,,
PLC/上料轴1_Vel,上料轴1_Vel_14,24126,,,
PLC/上料轴1_Vel,上料轴1_Vel_15,24128,,,
PLC/上料轴1_Vel,上料轴1_Vel_16,24130,,,
PLC/上料轴1_Vel,上料轴1_Vel_17,24132,,,
PLC/上料轴1_Vel,上料轴1_Vel_18,24134,,,
PLC/上料轴1_Vel,上料轴1_Vel_19,24136,,,
PLC/上料轴1_Vel,上料轴1_Vel_20,24138,,,
PLC/上料轴1_Vel,上料轴1_Vel_21,24140,,,
PLC/上料轴1_Vel,上料轴1_Vel_22,24142,,,
PLC/上料轴1_Vel,上料轴1_Vel_23,24144,,,
PLC/上料轴1_Vel,上料轴1_Vel_24,24146,,,
PLC/上料轴1_Vel,上料轴1_Vel_25,24148,,,
PLC/上料轴1_Vel,上料轴1_Vel_26,24150,,,
PLC/上料轴1_Vel,上料轴1_Vel_27,24152,,,
PLC/上料轴1_Vel,上料轴1_Vel_28,24154,,,
PLC/上料轴1_Vel,上料轴1_Vel_29,24156,,,
PLC/上料轴1_Vel,上料轴1_Vel_30,24158,,,
PLC/上料轴1_Vel,上料轴1_Vel_31,24160,,,
PLC/上料轴1_Vel,上料轴1_Vel_32,24162,,,
PLC/上料轴1_Vel,上料轴1_Vel_33,24164,,,
PLC/上料轴1_Vel,上料轴1_Vel_34,24166,,,
PLC/上料轴1_Vel,上料轴1_Vel_35,24168,,,
PLC/上料轴1_Vel,上料轴1_Vel_36,24170,,,
PLC/上料轴1_Vel,上料轴1_Vel_37,24172,,,
PLC/上料轴1_Vel,上料轴1_Vel_38,24174,,,
PLC/上料轴1_Vel,上料轴1_Vel_39,24176,,,
PLC/上料轴1_Vel,上料轴1_Vel_40,24178,,,
PLC/上料轴1_Vel,上料轴1_Vel_41,24180,,,

PLC/上料轴2_Pos,上料轴2_Pos_1,24200,,,
PLC/上料轴2_Pos,上料轴2_Pos_2,24202,,,
PLC/上料轴2_Pos,上料轴2_Pos_3,24204,,,
PLC/上料轴2_Pos,上料轴2_Pos_4,24206,,,
PLC/上料轴2_Pos,上料轴2_Pos_5,24208,,,
PLC/上料轴2_Pos,上料轴2_Pos_6,24210,,,
PLC/上料轴2_Pos,上料轴2_Pos_7,24212,,,
PLC/上料轴2_Pos,上料轴2_Pos_8,24214,,,
PLC/上料轴2_Pos,上料轴2_Pos_9,24216,,,
PLC/上料轴2_Pos,上料轴2_Pos_10,24218,,,
PLC/上料轴2_Pos,上料轴2_Pos_11,24220,,,
PLC/上料轴2_Pos,上料轴2_Pos_12,24222,,,
PLC/上料轴2_Pos,上料轴2_Pos_13,24224,,,
PLC/上料轴2_Pos,上料轴2_Pos_14,24226,,,
PLC/上料轴2_Pos,上料轴2_Pos_15,24228,,,
PLC/上料轴2_Pos,上料轴2_Pos_16,24230,,,
PLC/上料轴2_Pos,上料轴2_Pos_17,24232,,,
PLC/上料轴2_Pos,上料轴2_Pos_18,24234,,,
PLC/上料轴2_Pos,上料轴2_Pos_19,24236,,,
